Order_ID,Gender_Category,Product_Line,Product_Name,Size,Units_Sold,MRP,Discount_Applied,Revenue,Order_Date,Sales_Channel,Region,Profit,order_month
4166,Women,Soccer,Phantom GT,M,0,6393.58,0.5,0.0,2025-03-05,Online,Delhi,-512.77,March
4167,Men,Basketball,Kyrie Flytrap,XL,2,3354.93,0.48,3489.13,2024-12-21,Retail,Hyderabad,3486.85,December
4168,Kids,Running,Free RN,L,4,6290.99,0.5,12581.98,2024-06-09,Retail,Mumbai,3282.84,June
4169,Men,Basketball,LeBron 20,L,2,8320.11,0.48,8652.91,2024-12-21,Retail,Delhi,3743.48,December
4170,Men,Lifestyle,Blazer Mid,XL,2,3346.95,0.49,3363.65,2024-08-15,Online,Bengaluru,1678.19,August
4171,Men,Running,React Infinity,M,2,8503.27,0.5,9303.8,2024-12-21,Retail,Delhi,-1107.26,December
4172,Women,Soccer,Mercurial Superfly,L,1,6569.65,0.5,3284.82,2025-01-21,Retail,Bengaluru,155.61,January
4173,Men,Soccer,Tiempo Legend,M,2,6045.785,0.5,6045.78,2025-01-16,Online,Hyderabad,-835.46,January
4174,Women,Soccer,Tiempo Legend,XL,2,6045.785,0.5,6045.78,2025-03-08,Retail,Kolkata,-869.37,March
4175,Men,Basketball,Air Jordan,L,2,6165.08,0.48,6411.68,2024-12-21,Retail,Kolkata,2631.77,December
4176,Women,Training,ZoomX Invincible,M,1,6944.2,0.47,3680.43,2023-09-02,Retail,Hyderabad,2254.67,September
4177,Kids,Training,Metcon 7,M,2,5817.695,0.47,6166.76,2025-01-16,Online,Mumbai,-203.62,January
4178,Men,Basketball,Air Jordan,L,2,6165.08,0.48,6411.68,2024-08-26,Retail,Hyderabad,302.75,August
4179,Women,Running,React Infinity,XL,2,6633.14,0.5,6633.14,2025-06-01,Retail,Mumbai,1048.63,June
4180,Men,Running,Pegasus Turbo,M,2,5653.14,0.5,5653.14,2025-06-04,Retail,Kolkata,500.23,June
4181,Women,Running,Free RN,M,3,6290.99,0.5,9436.48,2025-04-05,Retail,Delhi,-564.63,April
4182,Men,Lifestyle,Dunk Low,XL,1,8503.27,0.49,4761.14,2024-12-02,Retail,Mumbai,1135.38,December
4183,Men,Lifestyle,Air Force 1,L,2,8503.27,0.49,8820.58,2025-03-23,Retail,Pune,-443.83,March
4184,Women,Basketball,LeBron 20,L,2,6518.715,0.48,6779.46,2025-01-16,Online,Bengaluru,1788.65,January
4185,Women,Training,ZoomX Invincible,S,3,6944.2,0.47,11041.28,2025-02-01,Online,Hyderabad,2562.05,February
4186,Men,Basketball,LeBron 20,XL,2,8503.27,0.17,14613.12875,2025-03-10,Online,Bengaluru,409.77,March
4187,Women,Training,Flex Trainer,L,0,5363.84,0.95,0.0,2024-12-21,Retail,Hyderabad,1194.42,December
4189,Kids,Soccer,Phantom GT,M,2,6393.58,0.97,383.61,2024-12-21,Retail,Hyderabad,2788.1,December
4191,Men,Running,React Infinity,M,2,6546.46,0.5,6546.46,2024-07-22,Online,Pune,671.86,July
4192,Men,Lifestyle,Waffle One,L,2,3346.95,1.0,0.0,2025-05-26,Retail,Delhi,642.55,May
4193,Kids,Basketball,Kyrie Flytrap,XL,1,5066.14,0.48,2634.39,2024-12-04,Online,Mumbai,1192.66,December
4194,Kids,Running,React Infinity,L,2,6546.46,0.5,6546.46,2024-10-28,Retail,Delhi,-759.55,October
4195,Kids,Training,Metcon 7,L,2,6317.4,0.47,6696.44,2023-09-23,Retail,Mumbai,-746.03,September
4197,Men,Running,React Infinity,XL,4,7560.6,0.5,14613.12875,2025-01-16,Online,Kolkata,1415.35,January
4198,Men,Running,Pegasus Turbo,M,2,7860.63,0.53,7388.99,2024-12-21,Retail,Delhi,-1087.13,December
4199,Women,Running,Free RN,L,2,6290.99,0.5,6290.99,2025-05-25,Online,Hyderabad,-731.89,May
4200,Women,Soccer,Tiempo Legend,L,2,6045.785,0.78,2660.15,2025-01-16,Online,Bengaluru,-613.22,January
4201,Kids,Running,React Infinity,L,3,6546.46,0.5,9819.69,2025-05-09,Retail,Kolkata,1412.54,May
4202,Men,Training,SuperRep Go,L,4,4996.25,0.47,10592.05,2025-05-16,Online,Pune,299.85,May
4203,Kids,Training,Flex Trainer,M,2,6424.54,0.47,6810.01,2025-01-16,Online,Pune,1879.42,January
4204,Kids,Lifestyle,Waffle One,L,2,7265.47,0.49,7410.78,2025-04-16,Online,Pune,1589.71,April
4205,Kids,Lifestyle,Waffle One,XL,2,5582.98,0.49,5694.64,2024-10-13,Online,Mumbai,2333.09,October
4206,Kids,Basketball,Kyrie Flytrap,L,2,5066.14,0.48,5268.79,2024-11-07,Online,Bengaluru,943.16,November
4207,Women,Basketball,Air Jordan,L,2,6165.08,0.0,12330.16,2024-11-15,Retail,Hyderabad,2063.27,November
4208,Kids,Running,React Infinity,L,2,6546.46,0.5,6546.46,2025-04-08,Retail,Pune,-942.96,April
4209,Women,Running,Air Zoom,M,1,5550.99,0.5,2775.5,2023-12-03,Online,Kolkata,3222.58,December
4210,Kids,Training,SuperRep Go,M,3,5280.57,0.47,8396.11,2024-12-21,Retail,Mumbai,2738.04,December
4211,Men,Basketball,Air Jordan,M,0,6165.08,0.48,0.0,2025-04-19,Online,Hyderabad,-253.76,April
4212,Men,Running,React Infinity,XL,3,6546.46,0.9,1963.94,2023-07-29,Online,Kolkata,3556.86,July
4213,Men,Lifestyle,Dunk Low,L,0,6202.99,0.49,0.0,2024-05-26,Retail,Delhi,1165.42,May
4214,Men,Training,SuperRep Go,L,2,5280.57,0.0,10561.14,2024-11-08,Retail,Pune,1393.11,November
4215,Men,Training,Flex Trainer,XL,3,7213.51,0.47,11469.48,2025-07-13,Online,Kolkata,960.82,July
4216,Kids,Lifestyle,Waffle One,M,2,4989.15,0.49,5088.93,2025-02-23,Online,Delhi,3445.94,February
4217,Men,Soccer,Tiempo Legend,XL,2,3346.95,0.22,4805.16,2025-05-08,Online,Delhi,-950.13,May
4218,Kids,Running,Free RN,L,2,6296.17,0.5,6296.17,2025-02-11,Online,Bengaluru,3435.85,February
4219,Kids,Training,Flex Trainer,M,2,8503.27,0.47,10139.6,2024-12-21,Retail,Pune,3667.35,December
4220,Kids,Lifestyle,Dunk Low,M,2,3346.95,0.84,733.0,2025-01-31,Retail,Delhi,608.16,January
4221,Kids,Soccer,Mercurial Superfly,XL,2,6569.65,0.88,1576.72,2025-01-16,Online,Hyderabad,1001.02,January
4223,Kids,Soccer,Mercurial Superfly,L,1,6569.65,0.31,4533.06,2025-02-04,Retail,Bengaluru,-1152.37,February
4224,Kids,Training,ZoomX Invincible,M,2,6944.2,0.58,5833.13,2024-10-10,Online,Hyderabad,2541.07,October
4225,Kids,Running,Free RN,XL,2,3346.95,0.5,2941.85,2025-05-01,Online,Delhi,2776.82,May
4226,Women,Lifestyle,Waffle One,L,2,5582.98,0.49,5694.64,2025-01-17,Online,Delhi,2918.69,January
4227,Kids,Training,Metcon 7,L,2,5817.695,0.47,6166.76,2024-12-17,Retail,Mumbai,110.91,December
4228,Kids,Training,SuperRep Go,L,3,5280.57,0.47,8396.11,2025-05-12,Retail,Kolkata,-448.12,May
4229,Kids,Running,Free RN,XL,4,6290.99,0.5,12581.98,2025-06-20,Online,Pune,3470.61,June
4230,Kids,Lifestyle,Waffle One,L,2,5582.98,0.49,5694.64,2024-08-15,Retail,Hyderabad,-1193.85,August
4231,Kids,Lifestyle,Blazer Mid,XL,2,6652.23,0.49,6785.27,2024-01-08,Online,Pune,-780.66,January
4232,Women,Soccer,Tiempo Legend,L,0,6045.785,0.5,0.0,2025-01-16,Online,Bengaluru,-532.52,January
4233,Women,Soccer,Mercurial Superfly,M,1,3895.52,0.5,1947.76,2024-12-21,Retail,Bengaluru,3856.45,December
4234,Women,Basketball,Zoom Freak,M,2,6304.01,0.48,6556.17,2025-01-16,Online,Mumbai,404.2,January
4235,Kids,Basketball,Zoom Freak,M,4,3417.98,0.48,7109.4,2025-04-18,Online,Bengaluru,2112.47,April
4236,Kids,Soccer,Mercurial Superfly,M,2,8299.07,0.09,14613.12875,2024-12-21,Retail,Delhi,1565.48,December
4237,Men,Basketball,LeBron 20,L,1,6518.715,0.48,3389.73,2025-02-15,Online,Delhi,572.58,February
4238,Men,Soccer,Phantom GT,XL,2,6489.35,0.5,6489.35,2024-12-14,Online,Hyderabad,-321.44,December
4239,Men,Running,Air Zoom,L,2,5550.99,0.5,5550.99,2023-09-08,Online,Kolkata,-828.71,September
4240,Men,Running,Air Zoom,M,2,5550.99,0.5,5550.99,2025-06-04,Retail,Bengaluru,1091.85,June
4241,Women,Basketball,LeBron 20,M,2,6518.715,0.48,6779.46,2024-10-29,Retail,Delhi,3890.05,October
4242,Kids,Basketball,Kyrie Flytrap,L,2,3507.12,0.48,3647.4,2025-01-09,Retail,Mumbai,2217.09,January
4243,Kids,Training,ZoomX Invincible,M,2,5248.74,0.47,5563.66,2024-12-21,Retail,Bengaluru,3500.67,December
4244,Men,Training,Metcon 7,XL,2,5817.695,0.54,5352.28,2024-12-21,Retail,Bengaluru,161.88,December
4245,Kids,Basketball,Zoom Freak,M,3,6304.01,0.17,14613.12875,2024-12-12,Online,Delhi,2445.12,December
4246,Men,Running,Pegasus Turbo,L,2,3576.04,0.5,3576.04,2025-01-10,Retail,Mumbai,3581.39,January
4247,Kids,Training,Flex Trainer,M,1,6424.54,0.69,1991.61,2025-02-26,Retail,Kolkata,1585.72,February
4248,Kids,Soccer,Premier III,XL,2,4045.64,0.5,4045.64,2024-12-21,Retail,Mumbai,2167.88,December
4249,Kids,Training,Flex Trainer,L,1,3346.95,0.6,1161.18,2024-10-11,Retail,Bengaluru,-855.08,October
4250,Women,Basketball,Air Jordan,L,2,6165.08,0.48,6411.68,2025-01-16,Online,Kolkata,2005.64,January
4251,Kids,Basketball,LeBron 20,M,1,6518.715,0.59,2672.67,2024-01-07,Retail,Mumbai,354.2,January
4252,Kids,Training,SuperRep Go,L,2,5280.57,1.0,0.0,2024-06-08,Online,Hyderabad,2633.21,June
4255,Women,Running,React Infinity,L,1,6546.46,0.5,3273.23,2024-12-21,Retail,Kolkata,2584.67,December
4256,Women,Soccer,Tiempo Legend,XL,4,6045.785,0.52,11607.91,2024-12-18,Online,Hyderabad,-782.15,December
4257,Women,Training,Metcon 7,M,2,5462.8,0.99,109.26,2024-08-14,Online,Kolkata,-1144.93,August
4258,Kids,Lifestyle,Dunk Low,L,2,4189.36,0.49,4273.15,2024-06-10,Retail,Pune,1276.34,June
4259,Men,Lifestyle,Air Force 1,L,2,6235.995,0.35,8106.79,2023-09-22,Retail,Bengaluru,3351.25,September
4260,Women,Lifestyle,Waffle One,L,3,6058.38,0.49,9269.32,2025-01-16,Online,Kolkata,258.08,January
4262,Women,Basketball,LeBron 20,XL,0,6518.715,0.48,0.0,2025-04-18,Online,Mumbai,-975.63,April
4263,Men,Running,React Infinity,L,3,4641.58,0.5,6962.37,2025-06-30,Retail,Delhi,2049.32,June
4264,Kids,Lifestyle,Air Force 1,M,2,6012.55,0.49,6132.8,2024-01-11,Online,Delhi,783.79,January
4265,Kids,Training,Flex Trainer,M,2,6424.54,0.47,6810.01,2024-02-08,Online,Kolkata,1852.59,February
4266,Men,Lifestyle,Waffle One,XL,3,5582.98,0.49,8541.96,2025-07-04,Online,Mumbai,-898.11,July
4267,Women,Basketball,Zoom Freak,L,0,4101.5,0.28,0.0,2024-12-21,Retail,Pune,2289.05,December
4268,Men,Lifestyle,Waffle One,L,1,6321.98,0.49,3224.21,2025-01-16,Online,Mumbai,-557.35,January
4269,Kids,Basketball,Zoom Freak,L,2,6304.01,0.48,6556.17,2025-01-16,Online,Pune,672.46,January
4270,Kids,Soccer,Tiempo Legend,L,2,6045.785,0.5,6045.78,2025-01-01,Online,Bengaluru,679.64,January
4271,Kids,Lifestyle,Waffle One,XL,2,4426.69,0.52,4249.62,2025-01-13,Online,Bengaluru,-389.08,January
4272,Women,Basketball,Air Jordan,L,2,4529.52,0.48,4710.7,2025-06-23,Online,Mumbai,2722.9,June
4273,Kids,Soccer,Phantom GT,S,3,3407.16,0.5,5110.74,2025-01-20,Retail,Mumbai,1161.05,January
4274,Men,Basketball,Kyrie Flytrap,XL,2,5066.14,0.48,5268.79,2025-04-27,Online,Mumbai,1957.94,April
4275,Women,Lifestyle,Dunk Low,M,2,6202.99,0.49,6327.05,2024-12-21,Retail,Mumbai,557.81,December
4276,Men,Basketball,Kyrie Flytrap,L,3,5066.14,0.48,7903.18,2025-02-05,Retail,Bengaluru,-1109.4,February
4277,Women,Soccer,Phantom GT,L,2,6924.77,0.5,6924.77,2024-10-03,Online,Bengaluru,555.86,October
4278,Kids,Basketball,Zoom Freak,M,2,5606.81,0.48,5831.08,2024-12-21,Retail,Pune,-356.42,December
4279,Men,Training,ZoomX Invincible,XL,2,6944.2,0.47,7360.85,2025-04-30,Retail,Pune,1724.71,April
4280,Women,Soccer,Phantom GT,M,2,6393.58,0.45,7032.94,2024-08-11,Retail,Kolkata,3800.29,August
4281,Kids,Basketball,Air Jordan,L,2,6165.08,0.48,6411.68,2024-12-21,Retail,Mumbai,88.91,December
4282,Men,Soccer,Phantom GT,M,2,3346.95,0.5,2670.28,2025-03-20,Online,Pune,2334.23,March
4283,Men,Training,ZoomX Invincible,M,1,8503.27,0.95,482.47,2025-02-26,Retail,Bengaluru,1158.69,February
4284,Men,Running,Air Zoom,L,2,3346.95,0.1,5316.17,2024-05-15,Retail,Delhi,2708.4,May
4285,Kids,Lifestyle,Waffle One,L,4,5582.98,0.49,11389.28,2024-11-28,Retail,Pune,3380.53,November
4286,Kids,Soccer,Tiempo Legend,L,2,5385.78,0.5,5385.78,2025-06-08,Online,Kolkata,840.25,June
4287,Kids,Lifestyle,Waffle One,S,0,5582.98,0.49,0.0,2024-12-21,Retail,Kolkata,-157.55,December
4288,Kids,Basketball,Air Jordan,L,2,6754.13,0.48,7024.3,2024-09-24,Online,Hyderabad,3737.27,September
4289,Men,Lifestyle,Waffle One,L,2,5582.98,0.1,10049.36,2024-12-21,Retail,Delhi,2164.64,December
4290,Kids,Lifestyle,Blazer Mid,L,2,6383.24,0.49,6510.9,2025-01-25,Retail,Kolkata,698.53,January
4291,Women,Soccer,Phantom GT,XL,2,8503.27,0.5,9306.54,2024-12-21,Retail,Delhi,-25.67,December
4292,Men,Training,ZoomX Invincible,L,2,6944.2,0.23,10694.07,2024-11-24,Online,Delhi,1328.75,November
4293,Women,Basketball,Kyrie Flytrap,XL,0,5066.14,0.48,0.0,2025-03-20,Retail,Delhi,635.45,March
4294,Women,Soccer,Premier III,M,2,5238.91,0.5,5238.91,2025-01-16,Online,Kolkata,1217.07,January
4295,Women,Basketball,Air Jordan,L,4,4469.12,0.48,9295.77,2025-03-15,Retail,Mumbai,-1033.41,March
4296,Women,Lifestyle,Waffle One,S,3,4121.58,0.49,6306.02,2025-01-16,Online,Mumbai,3702.74,January
4297,Women,Running,React Infinity,L,2,6546.46,0.5,6546.46,2025-03-06,Online,Kolkata,1123.18,March
4298,Men,Running,React Infinity,L,4,6546.46,0.37,14613.12875,2024-08-13,Online,Mumbai,1574.59,August
4299,Kids,Running,Free RN,L,2,6290.99,0.5,6290.99,2025-06-14,Online,Pune,3967.64,June
4300,Kids,Basketball,Zoom Freak,M,2,6304.01,0.48,6556.17,2024-12-27,Online,Kolkata,1868.82,December
4302,Kids,Training,Flex Trainer,L,2,6424.54,0.47,6810.01,2025-06-03,Retail,Pune,3813.44,June
4303,Men,Soccer,Phantom GT,L,2,7587.07,0.5,7587.07,2024-07-21,Online,Bengaluru,-1131.99,July
4304,Kids,Basketball,Kyrie Flytrap,L,2,4877.24,0.48,5072.33,2024-07-07,Retail,Hyderabad,2692.2,July
4305,Women,Lifestyle,Waffle One,M,2,3346.95,0.49,2315.98,2024-12-07,Retail,Bengaluru,-331.09,December
4306,Kids,Basketball,Air Jordan,M,2,6165.08,0.48,6411.68,2024-09-21,Retail,Bengaluru,867.77,September
4307,Women,Training,SuperRep Go,S,2,6767.5,0.47,7173.55,2024-12-21,Retail,Delhi,1311.71,December
4308,Men,Basketball,LeBron 20,XL,2,6518.715,0.21,10299.57,2025-06-05,Retail,Pune,982.03,June
4309,Women,Training,Metcon 7,M,0,5817.695,0.12,0.0,2025-06-18,Online,Pune,-9.44,June
4310,Kids,Basketball,Zoom Freak,XL,0,8503.27,0.16,0.0,2025-06-17,Retail,Delhi,138.5,June
4311,Men,Training,SuperRep Go,L,3,5280.57,0.46,8554.52,2023-08-16,Retail,Bengaluru,2595.51,August
4312,Kids,Training,SuperRep Go,L,2,7889.36,0.47,8362.72,2025-01-16,Online,Delhi,521.96,January
4313,Women,Soccer,Tiempo Legend,M,2,6045.785,0.5,6045.78,2024-12-21,Retail,Bengaluru,3611.15,December
4314,Kids,Lifestyle,Blazer Mid,L,4,8503.27,0.49,14613.12875,2025-07-22,Online,Hyderabad,573.58,July
4315,Women,Lifestyle,Dunk Low,M,4,4080.51,0.49,8324.24,2024-03-04,Retail,Pune,3322.21,March
4316,Men,Running,React Infinity,XL,2,6546.46,0.5,6546.46,2024-01-04,Retail,Hyderabad,405.43,January
4317,Kids,Lifestyle,Blazer Mid,L,2,8503.27,0.49,9816.0,2024-10-15,Retail,Bengaluru,-448.89,October
4318,Women,Basketball,Kyrie Flytrap,L,2,5066.14,0.48,5268.79,2024-10-16,Retail,Kolkata,883.91,October
4320,Women,Training,SuperRep Go,L,2,5280.57,0.47,5597.4,2024-09-27,Online,Delhi,1848.29,September
4321,Kids,Running,Free RN,XL,2,6646.84,0.5,6646.84,2024-01-15,Online,Mumbai,2210.19,January
4322,Women,Lifestyle,Waffle One,M,2,5582.98,0.49,5694.64,2025-01-20,Online,Mumbai,1939.05,January
4323,Men,Lifestyle,Air Force 1,M,2,8503.27,0.49,8696.95,2024-10-26,Retail,Delhi,3573.83,October
4324,Women,Soccer,Tiempo Legend,S,0,6045.785,0.5,0.0,2024-12-21,Retail,Mumbai,920.34,December
4325,Men,Basketball,Zoom Freak,L,2,6304.01,0.48,6556.17,2025-01-15,Retail,Bengaluru,-402.21,January
4326,Women,Lifestyle,Air Force 1,XL,0,8503.27,0.31,0.0,2024-06-06,Retail,Delhi,-143.11,June
4327,Men,Training,SuperRep Go,L,2,6348.4,0.47,6729.3,2024-12-15,Retail,Pune,1249.15,December
4328,Men,Basketball,Zoom Freak,M,2,3943.71,0.48,4101.46,2025-04-29,Online,Hyderabad,2631.07,April
4330,Kids,Lifestyle,Air Force 1,M,1,4087.76,0.49,2084.76,2025-07-17,Retail,Bengaluru,-831.23,July
4331,Women,Training,SuperRep Go,L,2,4574.53,0.04,8783.1,2025-01-03,Retail,Kolkata,3534.47,January
4332,Women,Running,Pegasus Turbo,L,2,5653.14,0.12,9949.53,2024-09-24,Online,Delhi,2181.1,September
4333,Men,Lifestyle,Blazer Mid,L,2,5179.28,0.49,5282.87,2025-06-04,Retail,Mumbai,3256.38,June
4334,Kids,Basketball,Air Jordan,L,2,4393.46,0.48,4569.2,2024-08-12,Online,Kolkata,2432.09,August
4335,Kids,Running,Air Zoom,L,2,5550.99,0.5,5550.99,2025-06-30,Online,Kolkata,133.01,June
4336,Men,Soccer,Phantom GT,XL,2,7120.57,0.09,12959.44,2024-12-21,Retail,Pune,1916.22,December
4337,Women,Lifestyle,Blazer Mid,L,2,6383.24,0.49,6510.9,2025-01-16,Online,Mumbai,2735.14,January
4338,Men,Running,Air Zoom,XL,2,5550.99,0.5,5550.99,2025-01-16,Online,Pune,1586.94,January
4339,Women,Lifestyle,Dunk Low,L,2,6202.99,0.33,8312.01,2024-11-21,Retail,Hyderabad,2003.0,November
4340,Women,Training,ZoomX Invincible,S,2,3346.95,0.47,3234.6,2024-12-21,Retail,Bengaluru,728.33,December
4341,Kids,Training,Flex Trainer,M,2,6424.54,0.47,6810.01,2024-12-21,Retail,Hyderabad,-461.13,December
4343,Kids,Training,Metcon 7,S,2,5890.69,0.47,6244.13,2024-12-21,Retail,Bengaluru,1390.36,December
4344,Kids,Soccer,Premier III,M,2,5598.98,0.5,5598.98,2024-01-18,Online,Delhi,-467.18,January
4345,Kids,Training,Metcon 7,M,2,3346.95,0.28,3287.23,2024-11-29,Retail,Pune,459.9,November
4346,Men,Training,ZoomX Invincible,M,2,6944.2,0.71,4027.64,2025-05-04,Online,Mumbai,3222.9,May
4347,Men,Lifestyle,Dunk Low,XL,2,8503.27,0.49,9629.77,2025-03-10,Retail,Hyderabad,2945.56,March
4348,Women,Lifestyle,Blazer Mid,L,2,6383.24,0.49,6510.9,2023-09-25,Online,Pune,25.44,September
4349,Women,Training,Flex Trainer,M,2,6424.54,0.47,6810.01,2024-12-21,Retail,Mumbai,1799.33,December
4350,Men,Soccer,Phantom GT,M,0,6393.58,0.5,0.0,2024-05-30,Online,Delhi,2515.85,May
4351,Men,Soccer,Mercurial Superfly,M,0,6569.65,0.5,0.0,2024-08-19,Online,Pune,3303.1,August
4352,Men,Running,Pegasus Turbo,M,2,8503.27,0.57,8026.07,2025-01-10,Retail,Kolkata,-238.9,January
4353,Men,Soccer,Premier III,M,2,5598.98,0.5,5598.98,2024-12-21,Retail,Bengaluru,1665.83,December
4354,Men,Soccer,Premier III,M,2,6908.65,0.5,6908.65,2025-03-08,Retail,Kolkata,720.09,March
4356,Men,Soccer,Phantom GT,M,1,8503.27,0.5,4778.66,2025-01-16,Online,Delhi,1465.63,January
4357,Women,Lifestyle,Air Force 1,S,2,7723.9,0.49,7878.38,2025-01-27,Online,Pune,3626.91,January
4358,Kids,Basketball,LeBron 20,XL,2,6518.715,0.43,7431.34,2024-10-18,Online,Mumbai,2538.97,October
4359,Kids,Running,Pegasus Turbo,L,2,8503.27,0.5,9336.51,2025-02-23,Online,Bengaluru,92.73,February
4360,Women,Running,Pegasus Turbo,L,2,3346.95,0.3,4069.46,2024-09-24,Online,Hyderabad,829.32,September
4361,Kids,Lifestyle,Blazer Mid,M,2,5294.22,0.49,5400.1,2024-08-25,Retail,Kolkata,-787.71,August
4362,Men,Training,Flex Trainer,M,2,6424.54,0.0,12849.08,2025-07-08,Online,Kolkata,-81.22,July
4363,Kids,Basketball,Air Jordan,L,2,6165.08,0.75,3082.54,2024-11-24,Online,Delhi,-1071.83,November
4364,Kids,Running,Free RN,L,2,6290.99,0.5,6290.99,2024-12-21,Retail,Kolkata,1946.3,December
4365,Men,Basketball,Zoom Freak,L,2,7357.98,0.48,7652.3,2024-10-02,Online,Kolkata,-86.8,October
4366,Kids,Training,SuperRep Go,L,2,3346.95,0.47,2727.3,2025-02-16,Retail,Kolkata,714.82,February
4367,Kids,Basketball,Kyrie Flytrap,L,2,8503.27,0.48,9186.16,2024-01-08,Retail,Kolkata,-1073.49,January
4368,Women,Soccer,Tiempo Legend,M,3,5481.64,0.5,8222.46,2024-10-12,Retail,Delhi,2234.28,October
4369,Women,Training,SuperRep Go,L,2,5280.57,0.47,5597.4,2025-01-16,Online,Hyderabad,1525.91,January
4370,Women,Running,Pegasus Turbo,L,2,5046.05,0.38,6257.1,2024-10-13,Retail,Mumbai,2530.73,October
4371,Men,Lifestyle,Blazer Mid,S,0,3346.95,0.49,0.0,2024-11-22,Retail,Hyderabad,510.02,November
4373,Men,Lifestyle,Waffle One,M,2,5582.98,0.49,5694.64,2024-08-01,Retail,Bengaluru,396.99,August
4374,Women,Basketball,Zoom Freak,XL,3,6304.01,0.48,9834.26,2024-11-19,Retail,Pune,-1129.38,November
4375,Women,Training,ZoomX Invincible,L,2,6944.2,0.45,7638.62,2025-06-12,Online,Kolkata,-693.38,June
4376,Men,Soccer,Phantom GT,M,2,7651.93,0.5,7651.93,2024-08-05,Online,Kolkata,546.84,August
4377,Women,Running,Free RN,XL,2,6290.99,0.89,1384.02,2024-12-07,Retail,Mumbai,2302.22,December
4378,Men,Training,Flex Trainer,M,4,3346.95,0.47,5554.59,2024-08-29,Online,Mumbai,263.16,August
4379,Women,Lifestyle,Air Force 1,M,3,6235.995,0.49,9541.07,2025-01-16,Online,Hyderabad,974.37,January
4380,Men,Soccer,Phantom GT,M,1,6393.58,0.57,2749.24,2025-01-16,Online,Pune,3456.67,January
4381,Men,Training,Flex Trainer,XL,2,3346.95,0.47,2624.99,2024-12-21,Retail,Pune,1189.49,December
4382,Kids,Soccer,Mercurial Superfly,M,2,6569.65,0.5,6569.65,2024-11-24,Retail,Hyderabad,3659.71,November
4383,Women,Soccer,Tiempo Legend,M,2,6045.785,0.16,10156.92,2024-12-24,Retail,Delhi,3378.64,December
4384,Women,Running,Pegasus Turbo,L,2,5653.14,0.6,4522.51,2024-06-15,Online,Kolkata,3507.63,June
4385,Men,Basketball,Kyrie Flytrap,L,2,8503.27,0.84,2898.51,2023-12-13,Retail,Kolkata,1767.32,December
4386,Kids,Basketball,Zoom Freak,M,2,3432.35,0.34,4530.7,2025-06-14,Online,Bengaluru,2576.11,June
4387,Women,Lifestyle,Dunk Low,L,4,3346.95,0.49,5338.48,2025-03-27,Retail,Delhi,3770.94,March
4388,Women,Training,ZoomX Invincible,M,2,6944.2,0.47,7360.85,2025-07-02,Retail,Bengaluru,2186.94,July
4389,Women,Basketball,Zoom Freak,M,0,8503.27,0.48,0.0,2025-07-06,Online,Kolkata,2773.13,July
4390,Kids,Lifestyle,Waffle One,L,2,5582.98,0.49,5694.64,2024-12-05,Online,Bengaluru,848.64,December
4391,Women,Lifestyle,Dunk Low,M,2,8503.27,0.49,9760.56,2025-04-20,Retail,Pune,2446.09,April
4392,Kids,Training,Metcon 7,M,2,5817.695,0.47,6166.76,2025-04-19,Retail,Bengaluru,1619.78,April
4393,Women,Basketball,Kyrie Flytrap,L,2,5066.14,0.48,5268.79,2024-12-21,Retail,Kolkata,-41.67,December
4394,Women,Training,ZoomX Invincible,L,2,8503.27,0.81,3371.97,2025-03-14,Retail,Bengaluru,1663.56,March
4395,Kids,Running,Air Zoom,M,2,5282.31,0.5,5282.31,2025-04-20,Online,Mumbai,3365.61,April
4396,Kids,Soccer,Phantom GT,M,2,3346.95,0.5,2392.41,2025-01-30,Online,Pune,1592.95,January
4397,Men,Running,React Infinity,M,2,6546.46,0.5,6546.46,2025-05-08,Retail,Delhi,-671.54,May
4398,Men,Soccer,Premier III,XL,2,5598.98,0.5,5598.98,2024-06-29,Online,Delhi,1971.9,June
4399,Men,Basketball,Air Jordan,L,2,7607.91,0.48,7912.23,2025-01-06,Online,Bengaluru,-161.85,January
4400,Women,Lifestyle,Air Force 1,M,4,7798.57,0.28,14613.12875,2025-05-27,Retail,Kolkata,1334.4,May
4401,Men,Lifestyle,Blazer Mid,XL,2,6383.24,0.49,6510.9,2024-11-25,Retail,Kolkata,3410.82,November
4402,Women,Soccer,Premier III,M,1,5598.98,0.38,3471.37,2024-11-19,Online,Mumbai,2429.57,November
4403,Kids,Basketball,Kyrie Flytrap,L,0,3346.95,0.48,0.0,2024-08-27,Online,Pune,-681.62,August
4404,Women,Running,Free RN,M,2,6290.99,0.5,6290.99,2024-12-21,Retail,Hyderabad,2129.29,December
4405,Women,Training,Flex Trainer,XL,2,6424.54,0.47,6810.01,2025-02-24,Retail,Pune,3373.28,February
4406,Women,Basketball,Kyrie Flytrap,L,2,4079.94,0.48,4243.14,2025-02-01,Online,Kolkata,3276.97,February
4407,Kids,Lifestyle,Waffle One,M,2,5582.98,0.49,5694.64,2025-01-16,Online,Mumbai,3172.6,January
4408,Kids,Training,Metcon 7,XL,1,3409.83,0.47,1807.21,2025-01-16,Online,Bengaluru,1822.0,January
4409,Kids,Training,Flex Trainer,L,2,6424.54,0.01,12720.59,2024-12-21,Retail,Bengaluru,2707.33,December
4410,Men,Basketball,Kyrie Flytrap,XL,2,5967.57,0.48,596.76,2024-01-26,Retail,Mumbai,-1011.68,January
